Code,Cause,ISO3,Year,Sex,Age Group,Population,Deaths,Death rate per 100 000 population,DALY,DALY rate per 100 000 population
1470,Oral conditions,AUS,2016,FMLE,YEARS70-74,453114,2.01,0.44,6418.5,1416.53
580,Iron-deficiency anaemia,AUS,2016,FMLE,YEARS70-74,453114,2.01,0.44,219.3,48.4
190,Acute hepatitis B,AUS,2016,FMLE,YEARS70-74,453114,1.94,0.43,46.13,10.18
1620,Interpersonal violence,AUS,2016,FMLE,YEARS70-74,453114,1.3,0.29,327.66,72.31
1240,Appendicitis,AUS,2016,FMLE,YEARS70-74,453114,1.0,0.22,23.1,5.1
1241,Gastritis and duodenitis,AUS,2016,FMLE,YEARS70-74,453114,1.0,0.22,168.74,37.24
1360,Osteoarthritis,AUS,2016,FMLE,YEARS70-74,453114,1.0,0.22,8807.69,1943.81
1370,Gout,AUS,2016,FMLE,YEARS70-74,453114,1.0,0.22,537.97,118.73
170,Meningitis,AUS,2016,FMLE,YEARS70-74,453114,1.0,0.22,34.25,7.56
1580,Natural disasters,AUS,2016,FMLE,YEARS70-74,453114,0.25,0.06,6.34,1.4
186,Acute hepatitis A,AUS,2016,FMLE,YEARS70-74,453114,0.16,0.04,5.79,1.28
205,Acute hepatitis E,AUS,2016,FMLE,YEARS70-74,453114,0.07,0.02,2.21,0.49
1630,Collective violence and legal intervention,AUS,2016,FMLE,YEARS70-74,453114,0.06,0.01,1.58,0.35
1505,Sudden infant death syndrome,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
1540,Poisonings,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,47.49,10.48
1280,Benign prostatic hyperplasia,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
1290,Urolithiasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,15.37,3.39
1310,Infertility,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,1191.35,262.93
990,Migraine,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,1077.4,237.78
1000,Non-migraine headache,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,346.24,76.41
1030,Glaucoma,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,228.02,50.32
1040,Cataracts,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,547.85,120.91
1050,Uncorrected refractive errors,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,2071.56,457.18
1060,Macular degeneration,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,304.56,67.21
1070,Other vision loss,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,898.73,198.35
1080,Other hearing loss,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,6608.15,1458.39
220,Malaria,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.44,0.1
250,Schistosomiasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
295,Echinococcosis,AUS,2016,FMLE,YEARS70-74,453114,0.02,0.0,1.36,0.3
300,Dengue,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,10.42,2.3
310,Trachoma,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.13,0.03
315,Yellow fever,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
320,Rabies,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
340,Ascariasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
365,Leprosy,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
180,Encephalitis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,2.96,0.65
400,Upper respiratory infections,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,266.45,58.8
410,Otitis media,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,18.13,4.0
420,Maternal conditions,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
490,Neonatal conditions,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,361.21,79.72
130,Whooping cough,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
140,Diphtheria,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
150,Measles,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
160,Tetanus,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
30,Tuberculosis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,18.34,4.05
50,Syphilis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.22,0.05
60,Chlamydia,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
70,Gonorrhoea,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
80,Trichomoniasis,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,13.1,2.89
85,Genital herpes,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,20.71,4.57
100,HIV/AIDS,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,11.02,2.43
560,Iodine deficiency,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,11.51,2.54
570,Vitamin A deficiency,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
740,Prostate cancer,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
742,Testicular cancer,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
880,Anxiety disorders,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,2087.23,460.64
890,Eating disorders,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,85.07,18.77
910,Childhood behavioural disorders,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,4.27,0.94
920,Idiopathic intellectual disability,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,87.6,19.33
811,Thalassaemias,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,6.7,1.48
812,Sickle cell disorders and trait,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,1.4,0.31
830,Depressive disorders,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,3657.4,807.17
840,Bipolar disorder,AUS,2016,FMLE,YEARS70-74,453114,0.0,0.0,970.23,214.12
1130,Ischaemic heart disease,AUS,2016,MLE,YEARS70-74,435368,1121.79,257.66,24019.1,5516.96
680,"Trachea, bronchus, lung cancers",AUS,2016,MLE,YEARS70-74,435368,866.75,199.08,17445.75,4007.13
1180,Chronic obstructive pulmonary disease,AUS,2016,MLE,YEARS70-74,435368,554.57,127.38,15439.74,3546.37
740,Prostate cancer,AUS,2016,MLE,YEARS70-74,435368,423.47,97.27,10863.72,2495.3
1140,Stroke,AUS,2016,MLE,YEARS70-74,435368,396.89,91.16,9593.85,2203.62
650,Colon and rectum cancers,AUS,2016,MLE,YEARS70-74,435368,395.82,90.92,8622.82,1980.58
950,Alzheimer disease and other dementias,AUS,2016,MLE,YEARS70-74,435368,292.76,67.24,8277.95,1901.37
800,Diabetes mellitus,AUS,2016,MLE,YEARS70-74,435368,285.05,65.47,14877.37,3417.19
760,"Lymphomas, multiple myeloma",AUS,2016,MLE,YEARS70-74,435368,237.98,54.66,5169.77,1187.45
670,Pancreas cancer,AUS,2016,MLE,YEARS70-74,435368,221.47,50.87,4428.7,1017.23
630,Oesophagus cancer,AUS,2016,MLE,YEARS70-74,435368,179.24,41.17,3588.4,824.22
660,Liver cancer,AUS,2016,MLE,YEARS70-74,435368,175.43,40.29,3508.8,805.94
690,Melanoma and other skin cancers,AUS,2016,MLE,YEARS70-74,435368,171.81,39.46,4016.97,922.66
770,Leukaemia,AUS,2016,MLE,YEARS70-74,435368,171.79,39.46,3579.25,822.12
960,Parkinson disease,AUS,2016,MLE,YEARS70-74,435368,118.9,27.31,3206.93,736.6
751,Brain and nervous system cancers,AUS,2016,MLE,YEARS70-74,435368,118.85,27.3,2382.97,547.35
745,Kidney cancer,AUS,2016,MLE,YEARS70-74,435368,116.26,26.7,2417.99,555.39
1270,Kidney diseases,AUS,2016,MLE,YEARS70-74,435368,110.72,25.43,3436.69,789.38
1230,Cirrhosis of the liver,AUS,2016,MLE,YEARS70-74,435368,107.91,24.79,2172.45,498.99
755,Mesothelioma,AUS,2016,MLE,YEARS70-74,435368,103.19,23.7,2090.5,480.17
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2016,MLE,YEARS70-74,435368,102.92,23.64,2366.7,543.61
640,Stomach cancer,AUS,2016,MLE,YEARS70-74,435368,101.09,23.22,2077.4,477.16
390,Lower respiratory infections,AUS,2016,MLE,YEARS70-74,435368,90.93,20.89,1829.5,420.22
1550,Falls,AUS,2016,MLE,YEARS70-74,435368,87.48,20.09,7130.88,1637.9
620,Mouth and oropharynx cancers,AUS,2016,MLE,YEARS70-74,435368,80.41,18.47,1658.76,381.0
750,Bladder cancer,AUS,2016,MLE,YEARS70-74,435368,71.66,16.46,1629.94,374.38
1610,Self-harm,AUS,2016,MLE,YEARS70-74,435368,66.37,15.24,1447.25,332.42
753,Larynx cancer,AUS,2016,MLE,YEARS70-74,435368,38.0,8.73,808.45,185.69
1120,Hypertensive heart disease,AUS,2016,MLE,YEARS70-74,435368,37.97,8.72,940.16,215.95
1530,Road injury,AUS,2016,MLE,YEARS70-74,435368,35.81,8.23,1637.82,376.19
860,Alcohol use disorders,AUS,2016,MLE,YEARS70-74,435368,33.97,7.8,1663.43,382.07
1330,Skin diseases,AUS,2016,MLE,YEARS70-74,435368,18.98,4.36,1591.97,365.66
1246,Gallbladder and biliary diseases,AUS,2016,MLE,YEARS70-74,435368,17.99,4.13,633.84,145.59
870,Drug use disorders,AUS,2016,MLE,YEARS70-74,435368,17.15,3.94,561.57,128.99
1242,Paralytic ileus and intestinal obstruction,AUS,2016,MLE,YEARS70-74,435368,16.99,3.9,371.75,85.39
1220,Peptic ulcer disease,AUS,2016,MLE,YEARS70-74,435368,16.99,3.9,362.76,83.32
1190,Asthma,AUS,2016,MLE,YEARS70-74,435368,11.99,2.75,1120.52,257.37
1350,Rheumatoid arthritis,AUS,2016,MLE,YEARS70-74,435368,11.99,2.75,724.49,166.41
1110,Rheumatic heart disease,AUS,2016,MLE,YEARS70-74,435368,11.99,2.75,285.62,65.6
752,Gallbladder and biliary tract cancer,AUS,2016,MLE,YEARS70-74,435368,10.86,2.49,225.58,51.81
970,Epilepsy,AUS,2016,MLE,YEARS70-74,435368,9.99,2.29,619.75,142.35
980,Multiple sclerosis,AUS,2016,MLE,YEARS70-74,435368,9.99,2.29,285.18,65.5
1400,Congenital anomalies,AUS,2016,MLE,YEARS70-74,435368,9.99,2.29,319.49,73.38
754,Thyroid cancer,AUS,2016,MLE,YEARS70-74,435368,8.7,2.0,197.58,45.38
1570,Drowning,AUS,2016,MLE,YEARS70-74,435368,7.04,1.62,147.31,33.84
1575,Exposure to mechanical forces,AUS,2016,MLE,YEARS70-74,435368,7.04,1.62,4883.37,1121.66
1248,Pancreatitis,AUS,2016,MLE,YEARS70-74,435368,6.99,1.61,175.61,40.34
700,Breast cancer,AUS,2016,MLE,YEARS70-74,435368,6.51,1.5,141.23,32.44
1560,"Fire, heat and hot substances",AUS,2016,MLE,YEARS70-74,435368,6.03,1.39,544.85,125.15
580,Iron-deficiency anaemia,AUS,2016,MLE,YEARS70-74,435368,6.0,1.38,243.22,55.87
110,Diarrhoeal diseases,AUS,2016,MLE,YEARS70-74,435368,5.0,1.15,462.91,106.33
200,Acute hepatitis C,AUS,2016,MLE,YEARS70-74,435368,4.0,0.92,79.91,18.35
1370,Gout,AUS,2016,MLE,YEARS70-74,435368,4.0,0.92,1641.74,377.09
30,Tuberculosis,AUS,2016,MLE,YEARS70-74,435368,3.03,0.7,85.69,19.68
550,Protein-energy malnutrition,AUS,2016,MLE,YEARS70-74,435368,3.0,0.69,152.13,34.94
1380,Back and neck pain,AUS,2016,MLE,YEARS70-74,435368,3.0,0.69,5206.98,1196.0
1240,Appendicitis,AUS,2016,MLE,YEARS70-74,435368,3.0,0.69,63.7,14.63
850,Schizophrenia,AUS,2016,MLE,YEARS70-74,435368,3.0,0.69,862.84,198.19
190,Acute hepatitis B,AUS,2016,MLE,YEARS70-74,435368,2.89,0.66,66.97,15.38
1280,Benign prostatic hyperplasia,AUS,2016,MLE,YEARS70-74,435368,2.0,0.46,1656.65,380.52
1620,Interpersonal violence,AUS,2016,MLE,YEARS70-74,435368,1.68,0.39,711.83,163.5
1470,Oral conditions,AUS,2016,MLE,YEARS70-74,435368,1.0,0.23,3179.3,730.26
1360,Osteoarthritis,AUS,2016,MLE,YEARS70-74,435368,1.0,0.23,5145.35,1181.84
1244,Inflammatory bowel disease,AUS,2016,MLE,YEARS70-74,435368,1.0,0.23,141.07,32.4
920,Idiopathic intellectual disability,AUS,2016,MLE,YEARS70-74,435368,1.0,0.23,73.91,16.98
840,Bipolar disorder,AUS,2016,MLE,YEARS70-74,435368,1.0,0.23,891.9,204.86
170,Meningitis,AUS,2016,MLE,YEARS70-74,435368,1.0,0.23,29.9,6.87
100,HIV/AIDS,AUS,2016,MLE,YEARS70-74,435368,1.01,0.23,58.59,13.46
186,Acute hepatitis A,AUS,2016,MLE,YEARS70-74,435368,0.51,0.12,13.02,2.99
1580,Natural disasters,AUS,2016,MLE,YEARS70-74,435368,0.3,0.07,8.04,1.85
205,Acute hepatitis E,AUS,2016,MLE,YEARS70-74,435368,0.11,0.03,2.96,0.68
1630,Collective violence and legal intervention,AUS,2016,MLE,YEARS70-74,435368,0.07,0.02,2.06,0.47
1505,Sudden infant death syndrome,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
1540,Poisonings,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,39.49,9.07
990,Migraine,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,665.58,152.88
1000,Non-migraine headache,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,254.26,58.4
1030,Glaucoma,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,159.66,36.67
1040,Cataracts,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,444.9,102.19
1050,Uncorrected refractive errors,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,1865.02,428.38
1060,Macular degeneration,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,184.32,42.34
1070,Other vision loss,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,905.0,207.87
1080,Other hearing loss,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,10063.0,2311.38
1241,Gastritis and duodenitis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,130.04,29.87
1290,Urolithiasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,50.97,11.71
1310,Infertility,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
1320,Gynecological diseases,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
220,Malaria,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
230,African trypanosomiasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
240,Chagas disease,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.6,0.14
250,Schistosomiasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
260,Leishmaniasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
270,Lymphatic filariasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
280,Onchocerciasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
285,Cysticercosis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
295,Echinococcosis,AUS,2016,MLE,YEARS70-74,435368,0.02,0.0,1.28,0.29
300,Dengue,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,9.85,2.26
310,Trachoma,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.11,0.03
315,Yellow fever,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
320,Rabies,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.02,0.0
340,Ascariasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
350,Trichuriasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
360,Hookworm disease,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
362,Food-bourne trematodes,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
365,Leprosy,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
180,Encephalitis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,1.14,0.26
400,Upper respiratory infections,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,278.75,64.03
410,Otitis media,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,27.44,6.3
420,Maternal conditions,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
490,Neonatal conditions,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,220.35,50.61
50,Syphilis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,1.32,0.3
60,Chlamydia,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
70,Gonorrhoea,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
80,Trichomoniasis,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.42,0.1
85,Genital herpes,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,12.11,2.78
130,Whooping cough,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
140,Diphtheria,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
150,Measles,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
160,Tetanus,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
560,Iodine deficiency,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,8.83,2.03
570,Vitamin A deficiency,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
710,Cervix uteri cancer,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
720,Corpus uteri cancer,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
730,Ovary cancer,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
742,Testicular cancer,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,3.05,0.7
880,Anxiety disorders,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,1141.08,262.1
890,Eating disorders,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.0,0.0
900,Autism and Asperger syndrome,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,317.09,72.83
910,Childhood behavioural disorders,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,7.95,1.83
811,Thalassaemias,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,3.78,0.87
812,Sickle cell disorders and trait,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,0.97,0.22
830,Depressive disorders,AUS,2016,MLE,YEARS70-74,435368,0.0,0.0,2822.36,648.27
1130,Ischaemic heart disease,AUS,2016,FMLE,YEARS75-79,335227,700.92,209.09,12209.03,3642.02
950,Alzheimer disease and other dementias,AUS,2016,FMLE,YEARS75-79,335227,571.98,170.62,14307.89,4268.12
680,"Trachea, bronchus, lung cancers",AUS,2016,FMLE,YEARS75-79,335227,538.37,160.6,8591.77,2562.97
1140,Stroke,AUS,2016,FMLE,YEARS75-79,335227,512.53,152.89,10595.47,3160.69
1180,Chronic obstructive pulmonary disease,AUS,2016,FMLE,YEARS75-79,335227,509.7,152.05,13137.31,3918.93
650,Colon and rectum cancers,AUS,2016,FMLE,YEARS75-79,335227,367.64,109.67,6355.64,1895.92
700,Breast cancer,AUS,2016,FMLE,YEARS75-79,335227,316.86,94.52,5917.23,1765.14
670,Pancreas cancer,AUS,2016,FMLE,YEARS75-79,335227,230.45,68.74,3650.23,1088.88
800,Diabetes mellitus,AUS,2016,FMLE,YEARS75-79,335227,195.97,58.46,9355.8,2790.88
760,"Lymphomas, multiple myeloma",AUS,2016,FMLE,YEARS75-79,335227,170.27,50.79,3000.04,894.93
730,Ovary cancer,AUS,2016,FMLE,YEARS75-79,335227,135.33,40.37,2183.77,651.43
770,Leukaemia,AUS,2016,FMLE,YEARS75-79,335227,126.09,37.61,2093.32,624.45
1270,Kidney diseases,AUS,2016,FMLE,YEARS75-79,335227,124.92,37.26,3233.01,964.42
390,Lower respiratory infections,AUS,2016,FMLE,YEARS75-79,335227,115.57,34.48,1828.77,545.53
1550,Falls,AUS,2016,FMLE,YEARS75-79,335227,106.4,31.74,7915.32,2361.18
720,Corpus uteri cancer,AUS,2016,FMLE,YEARS75-79,335227,100.7,30.04,1670.7,498.38
660,Liver cancer,AUS,2016,FMLE,YEARS75-79,335227,97.08,28.96,1536.22,458.26
960,Parkinson disease,AUS,2016,FMLE,YEARS75-79,335227,95.98,28.63,2016.25,601.46
690,Melanoma and other skin cancers,AUS,2016,FMLE,YEARS75-79,335227,85.14,25.4,1857.99,554.25
1150,"Cardiomyopathy, myocarditis, endocarditis",AUS,2016,FMLE,YEARS75-79,335227,80.31,23.96,1464.58,436.89
751,Brain and nervous system cancers,AUS,2016,FMLE,YEARS75-79,335227,74.37,22.18,1183.83,353.14
630,Oesophagus cancer,AUS,2016,FMLE,YEARS75-79,335227,62.5,18.64,1001.27,298.68
745,Kidney cancer,AUS,2016,FMLE,YEARS75-79,335227,56.04,16.72,919.7,274.35
1120,Hypertensive heart disease,AUS,2016,FMLE,YEARS75-79,335227,51.91,15.49,1018.67,303.87
640,Stomach cancer,AUS,2016,FMLE,YEARS75-79,335227,51.73,15.43,845.66,252.26
750,Bladder cancer,AUS,2016,FMLE,YEARS75-79,335227,42.03,12.54,725.42,216.4
1242,Paralytic ileus and intestinal obstruction,AUS,2016,FMLE,YEARS75-79,335227,39.18,11.69,641.12,191.25
710,Cervix uteri cancer,AUS,2016,FMLE,YEARS75-79,335227,30.78,9.18,518.38,154.64
1330,Skin diseases,AUS,2016,FMLE,YEARS75-79,335227,29.38,8.76,1527.13,455.55
1230,Cirrhosis of the liver,AUS,2016,FMLE,YEARS75-79,335227,28.4,8.47,466.37,139.12
1190,Asthma,AUS,2016,FMLE,YEARS75-79,335227,28.4,8.47,1495.66,446.16
1110,Rheumatic heart disease,AUS,2016,FMLE,YEARS75-79,335227,28.4,8.47,513.85,153.28
1610,Self-harm,AUS,2016,FMLE,YEARS75-79,335227,28.31,8.45,557.6,166.34
620,Mouth and oropharynx cancers,AUS,2016,FMLE,YEARS75-79,335227,24.79,7.39,409.01,122.01
1246,Gallbladder and biliary diseases,AUS,2016,FMLE,YEARS75-79,335227,24.49,7.31,707.78,211.13
1248,Pancreatitis,AUS,2016,FMLE,YEARS75-79,335227,23.51,7.01,395.96,118.12
1350,Rheumatoid arthritis,AUS,2016,FMLE,YEARS75-79,335227,22.53,6.72,1155.13,344.58
755,Mesothelioma,AUS,2016,FMLE,YEARS75-79,335227,19.4,5.79,312.85,93.32
1530,Road injury,AUS,2016,FMLE,YEARS75-79,335227,17.43,5.2,889.38,265.31
980,Multiple sclerosis,AUS,2016,FMLE,YEARS75-79,335227,13.71,4.09,328.42,97.97
752,Gallbladder and biliary tract cancer,AUS,2016,FMLE,YEARS75-79,335227,11.85,3.53,198.47,59.2
754,Thyroid cancer,AUS,2016,FMLE,YEARS75-79,335227,11.85,3.53,211.96,63.23
1220,Peptic ulcer disease,AUS,2016,FMLE,YEARS75-79,335227,11.75,3.51,206.04,61.46
1400,Congenital anomalies,AUS,2016,FMLE,YEARS75-79,335227,10.77,3.21,266.78,79.58
110,Diarrhoeal diseases,AUS,2016,FMLE,YEARS75-79,335227,10.77,3.21,418.33,124.79
870,Drug use disorders,AUS,2016,FMLE,YEARS75-79,335227,9.24,2.76,255.15,76.11
850,Schizophrenia,AUS,2016,FMLE,YEARS75-79,335227,7.84,2.34,669.22,199.63
550,Protein-energy malnutrition,AUS,2016,FMLE,YEARS75-79,335227,7.84,2.34,222.08,66.25
970,Epilepsy,AUS,2016,FMLE,YEARS75-79,335227,5.88,1.75,451.09,134.56
753,Larynx cancer,AUS,2016,FMLE,YEARS75-79,335227,5.39,1.61,92.91,27.72
1360,Osteoarthritis,AUS,2016,FMLE,YEARS75-79,335227,4.9,1.46,6708.33,2001.13
860,Alcohol use disorders,AUS,2016,FMLE,YEARS75-79,335227,3.92,1.17,351.22,104.77
580,Iron-deficiency anaemia,AUS,2016,FMLE,YEARS75-79,335227,3.92,1.17,265.84,79.3
200,Acute hepatitis C,AUS,2016,FMLE,YEARS75-79,335227,3.92,1.17,61.92,18.47
30,Tuberculosis,AUS,2016,FMLE,YEARS75-79,335227,2.94,0.88,56.29,16.79
1380,Back and neck pain,AUS,2016,FMLE,YEARS75-79,335227,2.94,0.88,4800.36,1431.97
190,Acute hepatitis B,AUS,2016,FMLE,YEARS75-79,335227,2.91,0.87,50.96,15.2
170,Meningitis,AUS,2016,FMLE,YEARS75-79,335227,1.96,0.58,39.64,11.82
1570,Drowning,AUS,2016,FMLE,YEARS75-79,335227,1.95,0.58,45.65,13.62
1240,Appendicitis,AUS,2016,FMLE,YEARS75-79,335227,1.96,0.58,31.95,9.53
1244,Inflammatory bowel disease,AUS,2016,FMLE,YEARS75-79,335227,1.96,0.58,106.22,31.69
1620,Interpersonal violence,AUS,2016,FMLE,YEARS75-79,335227,1.25,0.37,238.76,71.22
1470,Oral conditions,AUS,2016,FMLE,YEARS75-79,335227,0.98,0.29,5020.99,1497.79
1540,Poisonings,AUS,2016,FMLE,YEARS75-79,335227,0.98,0.29,50.28,15.0
1241,Gastritis and duodenitis,AUS,2016,FMLE,YEARS75-79,335227,0.98,0.29,112.95,33.69
1370,Gout,AUS,2016,FMLE,YEARS75-79,335227,0.98,0.29,477.9,142.56
490,Neonatal conditions,AUS,2016,FMLE,YEARS75-79,335227,0.98,0.29,191.11,57.01
840,Bipolar disorder,AUS,2016,FMLE,YEARS75-79,335227,0.98,0.29,589.83,175.95
186,Acute hepatitis A,AUS,2016,FMLE,YEARS75-79,335227,0.22,0.07,4.38,1.31
1580,Natural disasters,AUS,2016,FMLE,YEARS75-79,335227,0.23,0.07,4.66,1.39
1630,Collective violence and legal intervention,AUS,2016,FMLE,YEARS75-79,335227,0.05,0.01,1.0,0.3
